event_id,day_index,hour,site_token,metric_raw,layer,pii_status,dataset
B-01425,9,16,SITE-011,83.38,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01426,9,18,SITE-011,84.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01427,9,20,SITE-011,65.64,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01428,9,22,SITE-011,71.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01429,9,0,SITE-012,53.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01430,9,2,SITE-012,42.04,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01431,9,4,SITE-012,49.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01432,9,6,SITE-012,41.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01433,9,8,SITE-012,43.49,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01434,9,10,SITE-012,55.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01435,9,12,SITE-012,63.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01436,9,14,SITE-012,67.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01437,9,16,SITE-012,81.92,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01438,9,18,SITE-012,82.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01439,9,20,SITE-012,73.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01440,9,22,SITE-012,93.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01441,10,0,SITE-001,66.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01442,10,2,SITE-001,48.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01443,10,4,SITE-001,52.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01444,10,6,SITE-001,45.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01445,10,8,SITE-001,51.99,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01446,10,10,SITE-001,69.86,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01447,10,12,SITE-001,74.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01448,10,14,SITE-001,84.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01449,10,16,SITE-001,71.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01450,10,18,SITE-001,53.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01451,10,20,SITE-001,43.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01452,10,22,SITE-001,91.39,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01453,10,0,SITE-002,71.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01454,10,2,SITE-002,66.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01455,10,4,SITE-002,66.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01456,10,6,SITE-002,56.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01457,10,8,SITE-002,61.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01458,10,10,SITE-002,47.09,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01459,10,12,SITE-002,40.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01460,10,14,SITE-002,47.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01461,10,16,SITE-002,46.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01462,10,18,SITE-002,88.47,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01463,10,20,SITE-002,40.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01464,10,22,SITE-002,80.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01465,10,0,SITE-003,46.22,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01466,10,2,SITE-003,80.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01467,10,4,SITE-003,94.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01468,10,6,SITE-003,93.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01469,10,8,SITE-003,46.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01470,10,10,SITE-003,78.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01471,10,12,SITE-003,41.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01472,10,14,SITE-003,81.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01473,10,16,SITE-003,93.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01474,10,18,SITE-003,90.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01475,10,20,SITE-003,74.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01476,10,22,SITE-003,80.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01477,10,0,SITE-004,49.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01478,10,2,SITE-004,88.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01479,10,4,SITE-004,57.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01480,10,6,SITE-004,85.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01481,10,8,SITE-004,53.96,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01482,10,10,SITE-004,56.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01483,10,12,SITE-004,66.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01484,10,14,SITE-004,41.26,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01485,10,16,SITE-004,71.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01486,10,18,SITE-004,67.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01487,10,20,SITE-004,76.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01488,10,22,SITE-004,46.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01489,10,0,SITE-005,64.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01490,10,2,SITE-005,86.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01491,10,4,SITE-005,68.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01492,10,6,SITE-005,57.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01493,10,8,SITE-005,61.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01494,10,10,SITE-005,73.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01495,10,12,SITE-005,59.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01496,10,14,SITE-005,60.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01497,10,16,SITE-005,86.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01498,10,18,SITE-005,69.95,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01499,10,20,SITE-005,49.8,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01500,10,22,SITE-005,78.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01501,10,0,SITE-006,76.4,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01502,10,2,SITE-006,75.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01503,10,4,SITE-006,92.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01504,10,6,SITE-006,68.84,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01505,10,8,SITE-006,61.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01506,10,10,SITE-006,71.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01507,10,12,SITE-006,69.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01508,10,14,SITE-006,71.72,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01509,10,16,SITE-006,77.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01510,10,18,SITE-006,76.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01511,10,20,SITE-006,77.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01512,10,22,SITE-006,58.47,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01513,10,0,SITE-007,67.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01514,10,2,SITE-007,92.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01515,10,4,SITE-007,85.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01516,10,6,SITE-007,86.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01517,10,8,SITE-007,84.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01518,10,10,SITE-007,80.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01519,10,12,SITE-007,41.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01520,10,14,SITE-007,59.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01521,10,16,SITE-007,76.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01522,10,18,SITE-007,43.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01523,10,20,SITE-007,49.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01524,10,22,SITE-007,62.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01525,10,0,SITE-008,68.17,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01526,10,2,SITE-008,77.44,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01527,10,4,SITE-008,90.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01528,10,6,SITE-008,56.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01529,10,8,SITE-008,40.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01530,10,10,SITE-008,58.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01531,10,12,SITE-008,87.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01532,10,14,SITE-008,82.02,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01533,10,16,SITE-008,68.76,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01534,10,18,SITE-008,53.06,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01535,10,20,SITE-008,85.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01536,10,22,SITE-008,54.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01537,10,0,SITE-009,73.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01538,10,2,SITE-009,90.15,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01539,10,4,SITE-009,44.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01540,10,6,SITE-009,68.51,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01541,10,8,SITE-009,63.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01542,10,10,SITE-009,42.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01543,10,12,SITE-009,48.13,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01544,10,14,SITE-009,49.7,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01545,10,16,SITE-009,72.84,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01546,10,18,SITE-009,44.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01547,10,20,SITE-009,47.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01548,10,22,SITE-009,57.96,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01549,10,0,SITE-010,49.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01550,10,2,SITE-010,54.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01551,10,4,SITE-010,43.84,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01552,10,6,SITE-010,74.42,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01553,10,8,SITE-010,71.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01554,10,10,SITE-010,40.4,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01555,10,12,SITE-010,55.31,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01556,10,14,SITE-010,64.91,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01557,10,16,SITE-010,62.24,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01558,10,18,SITE-010,51.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01559,10,20,SITE-010,77.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01560,10,22,SITE-010,75.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01561,10,0,SITE-011,50.81,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01562,10,2,SITE-011,57.86,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01563,10,4,SITE-011,51.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01564,10,6,SITE-011,40.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01565,10,8,SITE-011,75.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01566,10,10,SITE-011,89.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01567,10,12,SITE-011,78.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01568,10,14,SITE-011,75.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01569,10,16,SITE-011,46.71,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01570,10,18,SITE-011,63.75,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01571,10,20,SITE-011,61.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01572,10,22,SITE-011,42.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01573,10,0,SITE-012,66.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01574,10,2,SITE-012,61.04,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01575,10,4,SITE-012,63.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01576,10,6,SITE-012,72.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01577,10,8,SITE-012,46.2,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01578,10,10,SITE-012,89.63,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01579,10,12,SITE-012,86.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01580,10,14,SITE-012,42.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01581,10,16,SITE-012,77.75,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01582,10,18,SITE-012,46.83,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01583,10,20,SITE-012,61.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01584,10,22,SITE-012,56.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01585,11,0,SITE-001,86.92,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01586,11,2,SITE-001,89.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01587,11,4,SITE-001,64.95,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01588,11,6,SITE-001,42.68,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01589,11,8,SITE-001,59.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01590,11,10,SITE-001,91.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01591,11,12,SITE-001,42.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01592,11,14,SITE-001,41.98,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01593,11,16,SITE-001,60.7,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01594,11,18,SITE-001,63.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01595,11,20,SITE-001,84.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01596,11,22,SITE-001,88.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01597,11,0,SITE-002,44.97,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01598,11,2,SITE-002,64.58,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01599,11,4,SITE-002,83.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01600,11,6,SITE-002,76.39,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01601,11,8,SITE-002,64.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01602,11,10,SITE-002,79.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01603,11,12,SITE-002,77.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01604,11,14,SITE-002,65.05,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01605,11,16,SITE-002,58.67,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01606,11,18,SITE-002,82.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01607,11,20,SITE-002,91.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01608,11,22,SITE-002,80.2,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01609,11,0,SITE-003,80.16,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01610,11,2,SITE-003,84.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01611,11,4,SITE-003,71.61,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01612,11,6,SITE-003,62.28,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01613,11,8,SITE-003,64.35,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01614,11,10,SITE-003,86.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01615,11,12,SITE-003,79.33,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01616,11,14,SITE-003,43.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01617,11,16,SITE-003,72.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01618,11,18,SITE-003,44.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01619,11,20,SITE-003,87.34,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01620,11,22,SITE-003,94.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01621,11,0,SITE-004,57.42,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01622,11,2,SITE-004,42.42,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01623,11,4,SITE-004,86.08,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01624,11,6,SITE-004,78.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01625,11,8,SITE-004,75.37,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01626,11,10,SITE-004,73.09,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01627,11,12,SITE-004,78.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01628,11,14,SITE-004,56.32,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01629,11,16,SITE-004,77.53,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01630,11,18,SITE-004,50.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01631,11,20,SITE-004,77.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01632,11,22,SITE-004,41.07,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01633,11,0,SITE-005,45.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01634,11,2,SITE-005,43.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01635,11,4,SITE-005,88.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01636,11,6,SITE-005,53.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01637,11,8,SITE-005,53.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01638,11,10,SITE-005,73.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01639,11,12,SITE-005,82.69,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01640,11,14,SITE-005,61.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01641,11,16,SITE-005,40.25,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01642,11,18,SITE-005,42.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01643,11,20,SITE-005,40.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01644,11,22,SITE-005,65.54,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01645,11,0,SITE-006,52.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01646,11,2,SITE-006,73.4,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01647,11,4,SITE-006,41.98,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01648,11,6,SITE-006,42.18,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01649,11,8,SITE-006,45.38,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01650,11,10,SITE-006,91.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01651,11,12,SITE-006,46.93,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01652,11,14,SITE-006,65.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01653,11,16,SITE-006,94.1,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01654,11,18,SITE-006,74.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01655,11,20,SITE-006,56.74,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01656,11,22,SITE-006,41.21,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01657,11,0,SITE-007,85.37,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01658,11,2,SITE-007,81.39,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01659,11,4,SITE-007,74.49,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01660,11,6,SITE-007,45.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01661,11,8,SITE-007,71.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01662,11,10,SITE-007,42.66,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01663,11,12,SITE-007,49.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01664,11,14,SITE-007,55.81,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01665,11,16,SITE-007,51.53,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01666,11,18,SITE-007,40.13,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01667,11,20,SITE-007,69.01,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01668,11,22,SITE-007,63.4,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01669,11,0,SITE-008,91.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01670,11,2,SITE-008,86.7,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01671,11,4,SITE-008,61.23,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01672,11,6,SITE-008,57.04,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01673,11,8,SITE-008,79.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01674,11,10,SITE-008,69.35,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01675,11,12,SITE-008,71.88,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01676,11,14,SITE-008,72.41,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01677,11,16,SITE-008,60.48,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01678,11,18,SITE-008,86.5,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01679,11,20,SITE-008,79.12,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01680,11,22,SITE-008,83.36,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01681,11,0,SITE-009,40.9,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01682,11,2,SITE-009,71.94,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01683,11,4,SITE-009,45.74,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01684,11,6,SITE-009,62.77,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01685,11,8,SITE-009,91.55,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01686,11,10,SITE-009,65.89,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01687,11,12,SITE-009,64.62,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01688,11,14,SITE-009,42.4,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01689,11,16,SITE-009,86.87,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01690,11,18,SITE-009,41.0,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01691,11,20,SITE-009,87.79,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01692,11,22,SITE-009,71.14,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01693,11,0,SITE-010,51.82,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01694,11,2,SITE-010,58.85,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01695,11,4,SITE-010,50.3,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01696,11,6,SITE-010,47.73,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01697,11,8,SITE-010,62.29,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01698,11,10,SITE-010,71.78,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01699,11,12,SITE-010,92.45,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01700,11,14,SITE-010,64.56,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01701,11,16,SITE-010,96.65,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01702,11,18,SITE-010,69.43,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01703,11,20,SITE-010,60.03,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01704,11,22,SITE-010,84.6,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01705,11,0,SITE-011,50.15,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01706,11,2,SITE-011,59.54,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01707,11,4,SITE-011,57.59,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01708,11,6,SITE-011,94.57,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
B-01709,11,8,SITE-011,56.74,bronze,tokenised,SYNTHETIC_PUBLIC_SAFE
