event_id,day_index,hour,site_token,metric_clean,dq_flag,layer,dataset
S-01517,10,8,SITE-007,83.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01518,10,10,SITE-007,79.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01519,10,12,SITE-007,41.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01520,10,14,SITE-007,58.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01521,10,16,SITE-007,76.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01522,10,18,SITE-007,43.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01523,10,20,SITE-007,48.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01524,10,22,SITE-007,62.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01525,10,0,SITE-008,68.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01526,10,2,SITE-008,76.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01527,10,4,SITE-008,89.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01528,10,6,SITE-008,55.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01529,10,8,SITE-008,39.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01530,10,10,SITE-008,58.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01531,10,12,SITE-008,86.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01532,10,14,SITE-008,81.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01533,10,16,SITE-008,67.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01534,10,18,SITE-008,52.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01535,10,20,SITE-008,85.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01536,10,22,SITE-008,54.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01537,10,0,SITE-009,72.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01538,10,2,SITE-009,89.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01539,10,4,SITE-009,44.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01540,10,6,SITE-009,68.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01541,10,8,SITE-009,61.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01542,10,10,SITE-009,41.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01543,10,12,SITE-009,47.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01544,10,14,SITE-009,49.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01545,10,16,SITE-009,72.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01546,10,18,SITE-009,44.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01547,10,20,SITE-009,47.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01548,10,22,SITE-009,57.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01549,10,0,SITE-010,48.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01550,10,2,SITE-010,53.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01551,10,4,SITE-010,42.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01552,10,6,SITE-010,74.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01553,10,8,SITE-010,71.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01554,10,10,SITE-010,40.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01555,10,12,SITE-010,54.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01556,10,14,SITE-010,64.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01557,10,16,SITE-010,62.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01558,10,18,SITE-010,51.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01559,10,20,SITE-010,76.87,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01560,10,22,SITE-010,74.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01561,10,0,SITE-011,50.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01562,10,2,SITE-011,57.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01563,10,4,SITE-011,51.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01564,10,6,SITE-011,40.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01565,10,8,SITE-011,75.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01566,10,10,SITE-011,88.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01567,10,12,SITE-011,77.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01568,10,14,SITE-011,74.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01569,10,16,SITE-011,45.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01570,10,18,SITE-011,62.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01571,10,20,SITE-011,61.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01572,10,22,SITE-011,41.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01573,10,0,SITE-012,66.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01574,10,2,SITE-012,59.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01575,10,4,SITE-012,63.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01576,10,6,SITE-012,71.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01577,10,8,SITE-012,46.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01578,10,10,SITE-012,89.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01579,10,12,SITE-012,85.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01580,10,14,SITE-012,42.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01581,10,16,SITE-012,76.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01582,10,18,SITE-012,46.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01583,10,20,SITE-012,61.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01584,10,22,SITE-012,56.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01585,11,0,SITE-001,86.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01586,11,2,SITE-001,87.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01587,11,4,SITE-001,64.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01588,11,6,SITE-001,42.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01589,11,8,SITE-001,58.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01590,11,10,SITE-001,90.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01591,11,12,SITE-001,42.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01592,11,14,SITE-001,41.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01593,11,16,SITE-001,60.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01594,11,18,SITE-001,61.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01595,11,20,SITE-001,82.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01596,11,22,SITE-001,87.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01597,11,0,SITE-002,44.6,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01598,11,2,SITE-002,64.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01599,11,4,SITE-002,82.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01600,11,6,SITE-002,76.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01601,11,8,SITE-002,64.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01602,11,10,SITE-002,79.0,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01603,11,12,SITE-002,77.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01604,11,14,SITE-002,64.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01605,11,16,SITE-002,58.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01606,11,18,SITE-002,81.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01607,11,20,SITE-002,89.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01608,11,22,SITE-002,78.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01609,11,0,SITE-003,79.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01610,11,2,SITE-003,83.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01611,11,4,SITE-003,71.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01612,11,6,SITE-003,61.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01613,11,8,SITE-003,63.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01614,11,10,SITE-003,85.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01615,11,12,SITE-003,77.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01616,11,14,SITE-003,42.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01617,11,16,SITE-003,72.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01618,11,18,SITE-003,44.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01619,11,20,SITE-003,86.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01620,11,22,SITE-003,93.52,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01621,11,0,SITE-004,56.99,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01622,11,2,SITE-004,42.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01623,11,4,SITE-004,85.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01624,11,6,SITE-004,78.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01625,11,8,SITE-004,74.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01626,11,10,SITE-004,72.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01627,11,12,SITE-004,77.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01628,11,14,SITE-004,55.9,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01629,11,16,SITE-004,76.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01630,11,18,SITE-004,50.06,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01631,11,20,SITE-004,76.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01632,11,22,SITE-004,40.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01633,11,0,SITE-005,45.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01634,11,2,SITE-005,42.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01635,11,4,SITE-005,86.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01636,11,6,SITE-005,53.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01637,11,8,SITE-005,52.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01638,11,10,SITE-005,73.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01639,11,12,SITE-005,81.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01640,11,14,SITE-005,60.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01641,11,16,SITE-005,40.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01642,11,18,SITE-005,42.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01643,11,20,SITE-005,40.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01644,11,22,SITE-005,64.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01645,11,0,SITE-006,51.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01646,11,2,SITE-006,72.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01647,11,4,SITE-006,41.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01648,11,6,SITE-006,41.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01649,11,8,SITE-006,45.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01650,11,10,SITE-006,89.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01651,11,12,SITE-006,46.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01652,11,14,SITE-006,65.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01653,11,16,SITE-006,93.9,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01654,11,18,SITE-006,74.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01655,11,20,SITE-006,56.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01656,11,22,SITE-006,40.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01657,11,0,SITE-007,84.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01658,11,2,SITE-007,79.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01659,11,4,SITE-007,74.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01660,11,6,SITE-007,45.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01661,11,8,SITE-007,69.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01662,11,10,SITE-007,42.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01663,11,12,SITE-007,49.06,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01664,11,14,SITE-007,55.55,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01665,11,16,SITE-007,50.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01666,11,18,SITE-007,39.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01667,11,20,SITE-007,68.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01668,11,22,SITE-007,63.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01669,11,0,SITE-008,90.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01670,11,2,SITE-008,86.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01671,11,4,SITE-008,60.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01672,11,6,SITE-008,56.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01673,11,8,SITE-008,78.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01674,11,10,SITE-008,68.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01675,11,12,SITE-008,71.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01676,11,14,SITE-008,71.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01677,11,16,SITE-008,60.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01678,11,18,SITE-008,84.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01679,11,20,SITE-008,78.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01680,11,22,SITE-008,82.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01681,11,0,SITE-009,40.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01682,11,2,SITE-009,71.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01683,11,4,SITE-009,45.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01684,11,6,SITE-009,62.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01685,11,8,SITE-009,90.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01686,11,10,SITE-009,64.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01687,11,12,SITE-009,64.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01688,11,14,SITE-009,41.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01689,11,16,SITE-009,86.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01690,11,18,SITE-009,40.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01691,11,20,SITE-009,87.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01692,11,22,SITE-009,70.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01693,11,0,SITE-010,51.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01694,11,2,SITE-010,57.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01695,11,4,SITE-010,49.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01696,11,6,SITE-010,47.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01697,11,8,SITE-010,61.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01698,11,10,SITE-010,71.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01699,11,12,SITE-010,91.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01700,11,14,SITE-010,63.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01701,11,16,SITE-010,95.19,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01702,11,18,SITE-010,68.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01703,11,20,SITE-010,59.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01704,11,22,SITE-010,83.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01705,11,0,SITE-011,49.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01706,11,2,SITE-011,58.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01707,11,4,SITE-011,56.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01708,11,6,SITE-011,94.25,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01709,11,8,SITE-011,56.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01710,11,10,SITE-011,82.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01711,11,12,SITE-011,48.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01712,11,14,SITE-011,53.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01713,11,16,SITE-011,90.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01714,11,18,SITE-011,59.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01715,11,20,SITE-011,92.18,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01716,11,22,SITE-011,52.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01717,11,0,SITE-012,63.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01718,11,2,SITE-012,77.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01719,11,4,SITE-012,95.42,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01720,11,6,SITE-012,47.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01721,11,8,SITE-012,58.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01722,11,10,SITE-012,91.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01723,11,12,SITE-012,67.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01724,11,14,SITE-012,55.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01725,11,16,SITE-012,90.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01726,11,18,SITE-012,93.55,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01727,11,20,SITE-012,78.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01728,11,22,SITE-012,91.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01729,12,0,SITE-001,54.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01730,12,2,SITE-001,72.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01731,12,4,SITE-001,41.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01732,12,6,SITE-001,41.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01733,12,8,SITE-001,80.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01734,12,10,SITE-001,66.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01735,12,12,SITE-001,68.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01736,12,14,SITE-001,83.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01737,12,16,SITE-001,47.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01738,12,18,SITE-001,71.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01739,12,20,SITE-001,86.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01740,12,22,SITE-001,60.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01741,12,0,SITE-002,60.65,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01742,12,2,SITE-002,70.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01743,12,4,SITE-002,89.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01744,12,6,SITE-002,87.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01745,12,8,SITE-002,92.84,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01746,12,10,SITE-002,72.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01747,12,12,SITE-002,41.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01748,12,14,SITE-002,51.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01749,12,16,SITE-002,84.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01750,12,18,SITE-002,73.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01751,12,20,SITE-002,47.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01752,12,22,SITE-002,77.63,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01753,12,0,SITE-003,75.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01754,12,2,SITE-003,81.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01755,12,4,SITE-003,79.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01756,12,6,SITE-003,56.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01757,12,8,SITE-003,52.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01758,12,10,SITE-003,75.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01759,12,12,SITE-003,46.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01760,12,14,SITE-003,52.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01761,12,16,SITE-003,76.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01762,12,18,SITE-003,72.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01763,12,20,SITE-003,78.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01764,12,22,SITE-003,85.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01765,12,0,SITE-004,54.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01766,12,2,SITE-004,63.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01767,12,4,SITE-004,90.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01768,12,6,SITE-004,60.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01769,12,8,SITE-004,53.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01770,12,10,SITE-004,68.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01771,12,12,SITE-004,93.65,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01772,12,14,SITE-004,62.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01773,12,16,SITE-004,53.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01774,12,18,SITE-004,76.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01775,12,20,SITE-004,70.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01776,12,22,SITE-004,55.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01777,12,0,SITE-005,59.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01778,12,2,SITE-005,43.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01779,12,4,SITE-005,49.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01780,12,6,SITE-005,86.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01781,12,8,SITE-005,93.26,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01782,12,10,SITE-005,76.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01783,12,12,SITE-005,55.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01784,12,14,SITE-005,51.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01785,12,16,SITE-005,85.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01786,12,18,SITE-005,41.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01787,12,20,SITE-005,87.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01788,12,22,SITE-005,42.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01789,12,0,SITE-006,85.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01790,12,2,SITE-006,91.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01791,12,4,SITE-006,55.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01792,12,6,SITE-006,72.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01793,12,8,SITE-006,53.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01794,12,10,SITE-006,80.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01795,12,12,SITE-006,77.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01796,12,14,SITE-006,71.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01797,12,16,SITE-006,40.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01798,12,18,SITE-006,53.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01799,12,20,SITE-006,75.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01800,12,22,SITE-006,82.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01801,12,0,SITE-007,46.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01802,12,2,SITE-007,71.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01803,12,4,SITE-007,93.35,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01804,12,6,SITE-007,83.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01805,12,8,SITE-007,62.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01806,12,10,SITE-007,66.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01807,12,12,SITE-007,78.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01808,12,14,SITE-007,80.5,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01809,12,16,SITE-007,86.79,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01810,12,18,SITE-007,55.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01811,12,20,SITE-007,92.38,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01812,12,22,SITE-007,88.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01813,12,0,SITE-008,73.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01814,12,2,SITE-008,61.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01815,12,4,SITE-008,61.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01816,12,6,SITE-008,57.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01817,12,8,SITE-008,85.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01818,12,10,SITE-008,53.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01819,12,12,SITE-008,86.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
