event_id,day_index,hour,site_token,anomaly_score,is_anomaly,layer,dataset
G-01599,11,4,SITE-002,0.208,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01600,11,6,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01601,11,8,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01602,11,10,SITE-002,0.153,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01603,11,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01604,11,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01605,11,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01606,11,18,SITE-002,0.205,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01607,11,20,SITE-002,0.602,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01608,11,22,SITE-002,0.15,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01609,11,0,SITE-003,0.159,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01610,11,2,SITE-003,0.389,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01611,11,4,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01612,11,6,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01613,11,8,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01614,11,10,SITE-003,0.42,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01615,11,12,SITE-003,0.055,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01616,11,14,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01617,11,16,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01618,11,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01619,11,20,SITE-003,0.483,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01620,11,22,SITE-003,0.824,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01621,11,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01622,11,2,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01623,11,4,SITE-004,0.461,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01624,11,6,SITE-004,0.096,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01625,11,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01626,11,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01627,11,12,SITE-004,0.097,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01628,11,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01629,11,16,SITE-004,0.001,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01630,11,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01631,11,20,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01632,11,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01633,11,0,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01634,11,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01635,11,4,SITE-005,0.39,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01636,11,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01637,11,8,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01638,11,10,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01639,11,12,SITE-005,0.282,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01640,11,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01641,11,16,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01642,11,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01643,11,20,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01644,11,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01645,11,0,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01646,11,2,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01647,11,4,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01648,11,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01649,11,8,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01650,11,10,SITE-006,0.683,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01651,11,12,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01652,11,14,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01653,11,16,SITE-006,0.771,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01654,11,18,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01655,11,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01656,11,22,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01657,11,0,SITE-007,0.382,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01658,11,2,SITE-007,0.188,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01659,11,4,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01660,11,6,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01661,11,8,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01662,11,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01663,11,12,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01664,11,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01665,11,16,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01666,11,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01667,11,20,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01668,11,22,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01669,11,0,SITE-008,0.578,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01670,11,2,SITE-008,0.423,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01671,11,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01672,11,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01673,11,8,SITE-008,0.108,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01674,11,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01675,11,12,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01676,11,14,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01677,11,16,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01678,11,18,SITE-008,0.39,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01679,11,20,SITE-008,0.149,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01680,11,22,SITE-008,0.266,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01681,11,0,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01682,11,2,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01683,11,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01684,11,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01685,11,8,SITE-009,0.651,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01686,11,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01687,11,12,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01688,11,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01689,11,16,SITE-009,0.443,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01690,11,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01691,11,20,SITE-009,0.558,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01692,11,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01693,11,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01694,11,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01695,11,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01696,11,6,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01697,11,8,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01698,11,10,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01699,11,12,SITE-010,0.702,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01700,11,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01701,11,16,SITE-010,0.933,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01702,11,18,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01703,11,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01704,11,22,SITE-010,0.253,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01705,11,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01706,11,2,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01707,11,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01708,11,6,SITE-011,0.898,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01709,11,8,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01710,11,10,SITE-011,0.262,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01711,11,12,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01712,11,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01713,11,16,SITE-011,0.664,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01714,11,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01715,11,20,SITE-011,0.681,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01716,11,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01717,11,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01718,11,2,SITE-012,0.002,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01719,11,4,SITE-012,0.985,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01720,11,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01721,11,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01722,11,10,SITE-012,0.691,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01723,11,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01724,11,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01725,11,16,SITE-012,0.677,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01726,11,18,SITE-012,0.799,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01727,11,20,SITE-012,0.08,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01728,11,22,SITE-012,0.779,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01729,12,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01730,12,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01731,12,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01732,12,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01733,12,8,SITE-001,0.142,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01734,12,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01735,12,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01736,12,14,SITE-001,0.299,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01737,12,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01738,12,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01739,12,20,SITE-001,0.489,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01740,12,22,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01741,12,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01742,12,2,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01743,12,4,SITE-002,0.622,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01744,12,6,SITE-002,0.552,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01745,12,8,SITE-002,0.813,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01746,12,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01747,12,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01748,12,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01749,12,16,SITE-002,0.426,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01750,12,18,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01751,12,20,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01752,12,22,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01753,12,0,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01754,12,2,SITE-003,0.177,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01755,12,4,SITE-003,0.193,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01756,12,6,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01757,12,8,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01758,12,10,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01759,12,12,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01760,12,14,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01761,12,16,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01762,12,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01763,12,20,SITE-003,0.076,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01764,12,22,SITE-003,0.422,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01765,12,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01766,12,2,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01767,12,4,SITE-004,0.614,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01768,12,6,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01769,12,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01770,12,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01771,12,12,SITE-004,0.763,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01772,12,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01773,12,16,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01774,12,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01775,12,20,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01776,12,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01777,12,0,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01778,12,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01779,12,4,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01780,12,6,SITE-005,0.505,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01781,12,8,SITE-005,0.798,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01782,12,10,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01783,12,12,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01784,12,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01785,12,16,SITE-005,0.436,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01786,12,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01787,12,20,SITE-005,0.434,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01788,12,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01789,12,0,SITE-006,0.459,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01790,12,2,SITE-006,0.619,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01791,12,4,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01792,12,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01793,12,8,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01794,12,10,SITE-006,0.19,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01795,12,12,SITE-006,0.018,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01796,12,14,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01797,12,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01798,12,18,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01799,12,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01800,12,22,SITE-006,0.178,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01801,12,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01802,12,2,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01803,12,4,SITE-007,0.794,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01804,12,6,SITE-007,0.266,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01805,12,8,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01806,12,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01807,12,12,SITE-007,0.039,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01808,12,14,SITE-007,0.122,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01809,12,16,SITE-007,0.493,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01810,12,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01811,12,20,SITE-007,0.792,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01812,12,22,SITE-007,0.611,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01813,12,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01814,12,2,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01815,12,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01816,12,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01817,12,8,SITE-008,0.381,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01818,12,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01819,12,12,SITE-008,0.481,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01820,12,14,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01821,12,16,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01822,12,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01823,12,20,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01824,12,22,SITE-008,0.456,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01825,12,0,SITE-009,0.026,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01826,12,2,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01827,12,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01828,12,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01829,12,8,SITE-009,0.106,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01830,12,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01831,12,12,SITE-009,0.604,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01832,12,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01833,12,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01834,12,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01835,12,20,SITE-009,0.386,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01836,12,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01837,12,0,SITE-010,0.74,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01838,12,2,SITE-010,0.509,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01839,12,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01840,12,6,SITE-010,0.102,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01841,12,8,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01842,12,10,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01843,12,12,SITE-010,0.6,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01844,12,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01845,12,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01846,12,18,SITE-010,1.273,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01847,12,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01848,12,22,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01849,12,0,SITE-011,0.04,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01850,12,2,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01851,12,4,SITE-011,0.13,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01852,12,6,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01853,12,8,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01854,12,10,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01855,12,12,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01856,12,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01857,12,16,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01858,12,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01859,12,20,SITE-011,0.371,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01860,12,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01861,12,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01862,12,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01863,12,4,SITE-012,0.653,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01864,12,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01865,12,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01866,12,10,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01867,12,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01868,12,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01869,12,16,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01870,12,18,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01871,12,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01872,12,22,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01873,13,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01874,13,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01875,13,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01876,13,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01877,13,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01878,13,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01879,13,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01880,13,14,SITE-001,0.229,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01881,13,16,SITE-001,0.057,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01882,13,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01883,13,20,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01884,13,22,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01885,13,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01886,13,2,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01887,13,4,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01888,13,6,SITE-002,0.755,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01889,13,8,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01890,13,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01891,13,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01892,13,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01893,13,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01894,13,18,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01895,13,20,SITE-002,0.851,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01896,13,22,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01897,13,0,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01898,13,2,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01899,13,4,SITE-003,0.04,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01900,13,6,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01901,13,8,SITE-003,0.698,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01902,13,10,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01903,13,12,SITE-003,0.404,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01904,13,14,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01905,13,16,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01906,13,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01907,13,20,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01908,13,22,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01909,13,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01910,13,2,SITE-004,0.434,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01911,13,4,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01912,13,6,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01913,13,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01914,13,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01915,13,12,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01916,13,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01917,13,16,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01918,13,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
